id,neighbourhood,price_tier,categories,name,rating
531701b0498e79de900b5c79,Watergraafsmeer,Cheap,Cafeteria,lunchroom lastig Amsterdam,
4de3e7b9d164df85751dea8e,Watergraafsmeer,Cheap,Diner,United Tastes of 1097,
515035a4e4b06c690098d61f,Watergraafsmeer,Moderate,Restaurant,Lago,
5dbc5c1817855b000827de56,Watergraafsmeer,Expensive,Gastropub,Ginger and Ale,
4e12d83a1f6e671dd9f3ecde,Watergraafsmeer,Cheap,Deli / Bodega,C'est Bon,
4cd8418453a7f04da9616216,Watergraafsmeer,Cheap,Pizza Place,Pizzeria Pescara,
4eaee10e6da1a0e3a5172676,Watergraafsmeer,Moderate,Italian Restaurant,The luxe,
4ec01bf70aaf6450bad5cf49,Watergraafsmeer,Moderate,Sushi Restaurant,Boss Restaurant,
4bae3e37f964a52084973be3,Watergraafsmeer,Moderate,Restaurant,Charles Traiteur & Catering,
4b3cf187f964a520308a25e3,Watergraafsmeer,Cheap,Fast Food Restaurant,Haentje,
4ce123bb3644a09377665b9f,Watergraafsmeer,Cheap,Sandwich Place,De Broodzaak,
4b13f470f964a520ea9a23e3,Watergraafsmeer,Cheap,Snack Place,Smullers,
5ae0a9888173cb146e5cab9e,Watergraafsmeer,Moderate,Restaurant,Nomads,
4c724dd913228cfa2da22a65,Watergraafsmeer,Cheap,Breakfast Spot,C'est du Pain,
5628d980498efc9f1d0451aa,Watergraafsmeer,Cheap,Bakery,De Glutenvrije Winkel,
4a97cd33f964a520c22920e3,Watergraafsmeer,Moderate,Restaurant,Grand Café Genieten,
4a2704b4f964a520f3851fe3,Watergraafsmeer,Cheap,Doner Restaurant,The Döner Company,
4a2703aff964a5200a851fe3,Watergraafsmeer,Moderate,Scandinavian Restaurant,Café Restaurant Boven Nul,
4fc26543e4b08acaf4feb879,Watergraafsmeer,Moderate,South American Restaurant,Marina Plaza,
4a27054bf964a52079871fe3,Watergraafsmeer,Cheap,Snack Place,Snackbar 't Snorretje,
4a27055ff964a520a7871fe3,Watergraafsmeer,Cheap,Fast Food Restaurant,Burger King,
4a270881f964a520f5901fe3,Westerpark,Moderate,Italian Restaurant,Bella Storia,
569005c2498e01f792f4a22b,Westerpark,Expensive,BBQ Joint,Pendergast,
4a26ffa0f964a52068801fe3,Westerpark,Cheap,Café,Café Nassau,
4ac073ecf964a520459420e3,Westerpark,Moderate,Bakery,De Bakkerswinkel,
57fa0db2498e66b44a2b164c,Westerpark,Moderate,Turkish Restaurant,De Buurman Amsterdam,
4e189967aeb7eb0120ccddae,Westerpark,Moderate,Gastropub,Cafe Restaurant Piet de Gruyter,
556c36da498eff666f65cfc4,Westerpark,Cheap,Fish & Chips Shop,De Gouden Hoek,
5661d512498e7af0ebf9dc84,Westerpark,Moderate,Vegetarian / Vegan Restaurant,Vleesch Noch Visch,
4a2704d4f964a52050861fe3,Westerpark,Moderate,Thai Restaurant,Pienong Thai,
590f421c18d43b465d4bb9cf,Westerpark,Moderate,Italian Restaurant,Primi Amsterdam,
51a21fe0498ef1b332b2e68d,Westerpark,Cheap,Friterie,Doardi Vlaamse Frites,
536268c3498e808cae1ef7a5,Westerpark,Expensive,Seafood Restaurant,Mossel & Gin,
4b53480ff964a520ae9527e3,Westerpark,Moderate,Restaurant,De Culinaire Werkplaats,
532c625f498efcca3e1f4693,Westerpark,Cheap,Café,Koffie ende Koeck,
5908c1361543c772f9829be3,Westerpark,Moderate,BBQ Joint,Braai,
5894dbf144587f122ade2b0f,Westerpark,Moderate,Italian Restaurant,Bacco,
5ae1b54bc03635002c5197b7,Westerpark,Cheap,Chinese Restaurant,Dumplings,
4a26ffd7f964a52031811fe3,Westerpark,Expensive,Tapas Restaurant,Duende Dos,
4a44c28af964a5208ba71fe3,Westerpark,Moderate,Restaurant,Café Restaurant Amsterdam,
4ba51674f964a52061db38e3,Westerpark,Moderate,Italian Restaurant,Lazagne,
4a26ffb8f964a520bd801fe3,Westerpark,Moderate,Restaurant,Westergasterras,
587bbe876431e516ca5d8195,Westerpark,Cheap,Dutch Restaurant,BAUT,
558c2f1b498ed500ef4925c0,Westerpark,Cheap,Bistro,Rooster,
4a2705baf964a5209e881fe3,Westerpark,Cheap,Bakery,Bakkerij Mediterrane,
513f6d99e4b0c3129bd5b772,Westerpark,Cheap,Burrito Place,The Burrito Maker,
545fca00498e7ab0f048e5c5,Westerpark,Moderate,Italian Restaurant,Restaurant Lucca,
4a27db83f964a52039941fe3,Westerpark,Cheap,Bagel Shop,Bagels & Beans,
5b1ae3f4295513002c463379,Westerpark,Moderate,Restaurant,Café/Restaurant Uitvlugt,
4b603406f964a520cad929e3,Westerpark,Cheap,Bakery,Westerbos,
4a27db61f964a5207c931fe3,Westerpark,Moderate,Mediterranean Restaurant,Orontes West,
4a2707c2f964a520b78e1fe3,Westerpark,Cheap,Pizza Place,YamYam Trattoria Pizzeria,2
4a27db20f964a5201d921fe3,Westerpark,Moderate,Sushi Restaurant,Jo Sushi,
4a27033af964a520ce841fe3,Westerpark,Moderate,Restaurant,Restaurant Freud,
4f9af710e4b065054b3056af,Westerpark,Moderate,Restaurant,Walvis,
4d53006a9b27721e2debc746,Westerpark,Cheap,Café,MediaCafe Westergasfabriek,
4a270849f964a5202a901fe3,Westerpark,Moderate,Indonesian Restaurant,Manis,
568d4549498ea3880d58a2f3,Westerpark,Cheap,Café,Gezondigd,
52ea9302498e1d634dbf98ae,Westerpark,Moderate,Restaurant,Bar Mick,
4a26ffc9f964a520f9801fe3,Westerpark,Moderate,Italian Restaurant,La Trattoria Di Donna Sofia,
4b519399f964a520e64f27e3,Westerpark,Cheap,Sandwich Place,Het kaasboertje,
4a270785f964a520148e1fe3,Westerpark,Cheap,Mexican Restaurant,Caramba,
4a27db11f964a520a2911fe3,Westerpark,Moderate,Greek Restaurant,Mitsos Traiterie,5
593982952f97ec2d63c84f6f,Westerpark,Cheap,Fish & Chips Shop,The Good Companion,
5856bfec9c439d0b3ceeaf38,Westerpark,Cheap,Pizza Place,de Pizzabakkers,
5aa18797237dee74e9d43e47,Westerpark,Moderate,Restaurant,Baut Popup,
4b0282b2f964a520cb4822e3,Westerpark,Cheap,Bakery,Kaasland,
4bcde8770687ef3b43b0e1cc,Westerpark,Cheap,Snack Place,Snackbar Hanny,
4db1c6600437a93f7f917226,Westerpark,Expensive,French Restaurant,L'invité le Restaurant,
545fcfe4498e24d7ad6d6e29,Westerpark,Moderate,Vietnamese Restaurant,PhoHouse,
50c4d941e4b069afe43915b3,Westerpark,Moderate,Thai Restaurant,Songkran,
4a531763f964a52022b21fe3,Westerpark,Expensive,French Restaurant,Razmataz,
4d45c4f63616b60c0caef1c2,Westerpark,Moderate,South American Restaurant,La Brasa Steakhouse,
520bd1a511d281b143dbce46,Westerpark,Moderate,Indonesian Restaurant,Restaurant Jun,
4c1be9b3fcf8c9b6d231a90b,Westerpark,Moderate,Middle Eastern Restaurant,Grillroom Twins,
570e542ccd102ac521a9f5d5,Westerpark,Cheap,Breakfast Spot,The Breakfast Club,
50c34f7de4b0c7bb3fda3314,Westerpark,Cheap,Café,Cafe Graaf Leopold,
4be26bb7d27a20a190a58f5b,Westerpark,Cheap,Café,Deksels! Lekkere Dingen,
4a26ffbcf964a520ca801fe3,Westerpark,Moderate,Spanish Restaurant,Duende,
528a23a711d2a95e292c7576,Westerpark,Cheap,Café,Café MADS,
59d7d32866611613973567e8,Westerpark,Cheap,Taco Place,Mr. Haz Taco Bar,
4d0fbb3a59606dcba987703e,Westerpark,Moderate,Argentinian Restaurant,Restaurant Luna,
51b5c359498e0b23c705ec3e,Westerpark,Cheap,Café,Osteria Italiano Assaggio,
4b97da12f964a520151a35e3,Westerpark,Cheap,Pizza Place,Pinsas Restaurant,2
4a27db24f964a52034921fe3,Westerpark,Cheap,Sandwich Place,Vennington,
4a7858b9f964a5206ee51fe3,Westerpark,Moderate,Restaurant,Restaurant Noordwest,
4b4f5182f964a520190127e3,Westerpark,Moderate,Turkish Restaurant,Erol Doner,
4d6d788c344960fc2905d0e4,Westerpark,Cheap,Breakfast Spot,Paviljoen van Beuningen,
55ce5e9d498e0630e2c94dc0,Zuid,Moderate,Café,Dignita Restaurant,
56bf6533cd10e13a7e784884,Zuid,Moderate,Indonesian Restaurant,Made's Warung,
51eab4ae498eba9ca02d04f4,Zuid,Moderate,Restaurant,Marathonweg Restaurant,
5464a6cc498eea2399ee168f,Zuid,Cheap,Bistro,George Bistro Bistro,
52ecd10811d299c1bac7aa64,Zuid,Moderate,Portuguese Restaurant,A Loja,
5164615de4b0ec7be778e462,Zuid,Expensive,Restaurant,Ron Gastrobar,
58285e04282ffc2b5f7a3fe3,Zuid,Cheap,Breakfast Spot,Slowth brunch,
4a2704b8f964a52002861fe3,Zuid,Moderate,Thai Restaurant,Busaba,
4a27075cf964a520ac8d1fe3,Zuid,Moderate,Indonesian Restaurant,Restaurant Blauw,
5889b312a149267151938a84,Zuid,Cheap,Breakfast Spot,Lavinia's Good Food,
4a26ffcaf964a520fe801fe3,Zuid,Moderate,Restaurant,De Vondeltuin,
590b7d33a423623a3eecace6,Zuid,Moderate,BBQ Joint,Carnivore,
513a12a6e4b0c66635f872e4,Zuid,Moderate,Café,Van Mechelen,
5a50dbb2f62e092a22409543,Zuid,Cheap,Salad Place,SLA,
53f9c75e498e33ee642af566,Zuid,Cheap,Bistro,Carter Bar & Kitchen,
4a7d0cdcf964a5206aee1fe3,Zuid,Expensive,Bakery,Le Fournil de Sébastien,
50cdab0fe4b000435bbba9d1,Zuid,Cheap,Pizza Place,SOTTO - Pizza Legàle,
4d2324120901721ecea5a8a5,Zuid,Moderate,Italian Restaurant,Scottadito Specialita,
4c972cf2f244b1f76f403a1d,Zuid,Cheap,Bakery,Warme bakkers Klopper & Stolk,
4a27db33f964a5207f921fe3,Zuid,Moderate,Japanese Restaurant,Umeno,4
5726208c498e50261b132530,Zuid,Cheap,Burger Joint,The Happy Bull,
5a36ad7a2c7eb95c9bebeea0,Zuid,Moderate,Italian Restaurant,Spaghetteria Olympiaplein,5
4a27db83f964a5203f941fe3,Zuid,Moderate,Bagel Shop,Bagels & Beans,
576d689c498e6f3e33d0fc2a,Zuid,Very Expensive,Steakhouse,Café Carbòn Zuid,
4a27003ff964a520cf821fe3,Zuid,Expensive,Belgian Restaurant,Gent aan de Schinkel,5
5919b6ac5315934e1be9ca18,Zuid,Cheap,Diner,Rayleigh&Ramsay Overtoom,
5b5a03eab6b04b002c6b6a56,Zuid,Moderate,Italian Restaurant,de Pizzabakkers,
58c0198b14f8f47273d5c379,Zuid,Cheap,Southern / Soul Food Restaurant,Labyrinth,
4a2707f6f964a520598f1fe3,Zuid,Moderate,Vegetarian / Vegan Restaurant,MKZ,
4b3c68dcf964a5204e8425e3,Zuid,Cheap,Bakery,Broodbakker Mensink,
4a2703dbf964a520a1851fe3,Zuid,Expensive,French Restaurant,Affourtit,
4a2703bef964a5204a851fe3,Zuid,Cheap,Café,Café Schinkelhaven,
4a27004ef964a520f2821fe3,Zuid,Moderate,Vegetarian / Vegan Restaurant,Traffic,
4a2707d0f964a520e38e1fe3,Zuid,Very Expensive,Steakhouse,t Steakhouse,4
4bbcc5e3f57ba593b237adb9,Zuid,Cheap,Pizza Place,De Pizzabakkers,
53ac1f8e498efd284fae8b1a,Zuid,Cheap,Snack Place,De Frietsteeg,
5b057cbe491be70039ddd40f,Zuid,Moderate,Restaurant,Bar Alt,
5b435b35f0b490002cd159b2,Zuid,Moderate,Restaurant,The Avocado Show,
546a75c8498ed7355aa1cbe3,Zuid,Moderate,Italian Restaurant,Foodbar 63 Graden,
50843fc9e4b00dbb9e517de3,Zuid,Expensive,French Restaurant,Willems,
5817449838fa53b60770d565,Zuid,Cheap,Brasserie,Vascobelo,
530b796e498e5dd0907636ac,Zuid,Moderate,Australian Restaurant,Drover's dog,
4c2293bb9085d13a999486cc,Zuid,Cheap,Bakery,Le Pain Quotidien (Oud Zuid),
4d6b6075a27f236a07999d66,Zuid,Cheap,Bakery,BBROOD,
4bca02803740b713b6ca5f65,Zuid,Moderate,Asian Restaurant,Dragon I,
4a270831f964a520e18f1fe3,Zuid,Moderate,Italian Restaurant,Bellavista,
5a5a39d9dab4b1392393d7a1,Zuid,Moderate,Italian Restaurant,Gustatio,
55cf6e3a498e4eca2f418b44,Zuid,Expensive,Tapas Restaurant,VIDA Amsterdam,
4f6a16dde4b0ef08ee42c0ff,Zuid,Moderate,Restaurant,Restaurant DI Bruno,
4a270781f964a520068e1fe3,Zuid,Moderate,Ethiopian Restaurant,Addis Ababa,
4b30f133f964a5201bfd24e3,Zuid,Moderate,Italian Restaurant,Forno Communale,
5cc49239fe374000396b4303,Zuid,Moderate,Restaurant,Oslo beers,
4ab4b9c2f964a520737120e3,Zuid,Cheap,Bistro,Brasserie Van Dam,
564305bd498e3ea5e4aaa65d,Zuid,Cheap,Bakery,Broodbakker Simon Meyssen,
53c95235498e4ec9969ddf7f,Zuid,Expensive,Gastropub,Fijnkost,
55a025d5498e694517303028,Zuid,Cheap,Café,Jack Dish,
512a16d1e4b0e1bb9f50d0b3,Zuid,Cheap,Café,Lunchroom Grannies,
563de649cd104e181ec62cb2,Zuid,Cheap,Café,Coffee & Juices,
5c01752c8c35dc002cab4ff0,Zuid,Moderate,Middle Eastern Restaurant,Neni,
559ae5de498e6d42ee423061,Zuid,Moderate,BBQ Joint,Braai,
5b8ed4e125ecca002c013731,Zuid,Moderate,Indian Restaurant,swagat,
4a27db3ff964a520d5921fe3,Zuid,Cheap,Sandwich Place,Koeman's Belegde Broodjes,
54e77976498e543536669b1d,Zuid,Expensive,French Restaurant,Adam,
4a2704c3f964a52020861fe3,Zuid,Moderate,Restaurant,Valerius Eten & Drinken,
4a2703d6f964a52092851fe3,Zuid,Moderate,Sushi Restaurant,Sushi Kings,
4b6077e0f964a520cee729e3,Zuid,Cheap,Snack Place,Coja Snacks,
4d0dcaa48010548167b82096,Zuid,Cheap,Bagel Shop,Bagel Nash,
59465b81ca18ea35e6f59962,Zuid,Moderate,Restaurant,Restaurant Zuid,
4a27077cf964a520ef8d1fe3,Zuid,Moderate,Italian Restaurant,L'Arena,
4a771fbbf964a520a8e31fe3,Zuid,Moderate,Italian Restaurant,Pomorosso,
4a26ff81f964a520ef7f1fe3,Zuid,Moderate,Restaurant,Kaap De Goede Hoop,
4a270026f964a52063821fe3,Zuid,Cheap,Café,Brasserie De Joffers,
4a270537f964a5202d871fe3,Zuid,Cheap,Breakfast Spot,Toasty Lunchroom,
563911c9cd101345224d0b0f,Zuid,Cheap,Noodle House,Wok To Go Express,
4a27db36f964a52094921fe3,Zuid,Moderate,Thai Restaurant,Muang Thai,
4f9e790ce4b0d8e6242dc2fd,Zuid,Moderate,Vegetarian / Vegan Restaurant,Alchemist Garden,
50ca02c1245f2d4aa8c2b789,Zuid,Moderate,Italian Restaurant,Roberto's Restaurant,
4b6d63d8f964a52067742ce3,Zuid,Cheap,Deli / Bodega,Kokkes Afhaalmaaltijden en Avondverkoop,
4e383f3cd22d4cf95ee92c09,Zuid,Cheap,Diner,Warung Barokah,
582711f32fea3661ead49fc6,Zuid,Moderate,Vietnamese Restaurant,Sen Viet,
4d9f424747ad3704141b4de5,Zuid,Cheap,Creperie,Grootmoeders Pannenkoekenhuis,
4a26fff9f964a520b2811fe3,Zuid,Moderate,Italian Restaurant,Trattoria l'incontro,
4a270868f964a5209b901fe3,Zuid,Expensive,French Restaurant,Fondue & Fondue,
4a270797f964a520598e1fe3,Zuid,Cheap,Diner,Zus & Zus,
58a416328d8e9947050cefb9,Zuid,Moderate,Restaurant,MOER,
4a270892f964a52023911fe3,Zuid,Expensive,French Restaurant,De Kersentuin,
59f330783b83077c09fe1c11,Zuid,Cheap,Bakery,De Drie Graefjes,
4a270755f964a520a18d1fe3,Zuid,Moderate,Restaurant,Restaurant Oud-Zuid,
5870e39a6431e52b3f664663,Zuid,Cheap,Café,Sticky Fingers,
4daec8394df0f639f2522947,Zuid,Moderate,Turkish Restaurant,Kebab House Baran,
5762e30e498e2dd19de1c611,Zuid,Cheap,Bistro,Mr. Sam Asian Bistro,
5abfd0349ef8ef11769e931c,Zuid,Moderate,Vegetarian / Vegan Restaurant,Kebabi,
5791c9ba498e6d294ca685ca,Zuid,Cheap,Bakery,Vlaamsch Broodhuys,
599c7df68d0a5361efbb760f,Zuid,Expensive,Tapas Restaurant,parallel amsterdam,
4ad767f8f964a5201a0a21e3,Zuid,Moderate,Restaurant,Frenzi Cucina,
51fe9914498e2637c21432dc,Zuid,Moderate,Sushi Restaurant,Sushi Day,
519130ff498e977f627a8789,Zuid,Cheap,Snack Place,Frietboutique,
54b41c6a498e92acf08c77ba,Zuid,Moderate,Italian Restaurant,Mangia Pizza,
59875f116fd626071da3841c,Zuid,Moderate,Japanese Restaurant,Blauwe Draak,
57645e00498e4d6c171c69c5,Zuid,Cheap,Snack Place,Febo,
57a384f1498e39ed4d9933db,De Baarsjes - Oud-West,Moderate,Korean Restaurant,Seoul Food,
54282f7a498e4ff3ecfce64a,De Baarsjes - Oud-West,Cheap,Dutch Restaurant,Jacketz,
50674824e4b0890847912b06,De Baarsjes - Oud-West,Moderate,Restaurant,Zest,
55531829498e8e11baebbab7,De Baarsjes - Oud-West,Cheap,Breakfast Spot,TEDS,5
55c74335498e6665baf61548,De Baarsjes - Oud-West,Moderate,Peruvian Restaurant,Peruvian Cuisine,4
57cdacba38fa90333fcd3059,De Baarsjes - Oud-West,Moderate,Indonesian Restaurant,Café Amoi,
4a270781f964a520ff8d1fe3,De Baarsjes - Oud-West,Moderate,Middle Eastern Restaurant,Zina,
55b3c1c2498e1bf8d1e07af8,De Baarsjes - Oud-West,Expensive,Asian Restaurant,Happyhappyjoyjoy,5
56c7734bcd10e7ee2a8402cf,De Baarsjes - Oud-West,Moderate,Indonesian Restaurant,Toko Bersama,
4a9436faf964a520c62020e3,De Baarsjes - Oud-West,Moderate,Italian Restaurant,De Italiaan,5
5c28b56ef5e9d7002c962f3c,De Baarsjes - Oud-West,Moderate,Restaurant,Little Collins,4
4a27db1bf964a520f5911fe3,De Baarsjes - Oud-West,Moderate,Mediterranean Restaurant,Beyrouth,
575aeeab38fa14fba41f482c,De Baarsjes - Oud-West,Moderate,Italian Restaurant,Piccolo,
511a5305e4b0d2e9152aabe9,De Baarsjes - Oud-West,Cheap,Café,Kade West,
594aadaca2a6ce5a03ebab40,De Baarsjes - Oud-West,Cheap,Hawaiian Restaurant,Poké Perfect,3
4dfb6f4bd164f73de7cd02ee,De Baarsjes - Oud-West,Expensive,French Restaurant,Pastis,
4a270500f964a520b8861fe3,De Baarsjes - Oud-West,Moderate,Turkish Restaurant,Marmara,
4ed90bac9a5286d91dab4b0b,De Baarsjes - Oud-West,Moderate,Café,Café Bosco,
5ad0dcd68496ca60cf240e07,De Baarsjes - Oud-West,Cheap,Israeli Restaurant,Yummy Hummus,
526f980e11d25b5e67dca2b9,De Baarsjes - Oud-West,Cheap,Diner,Meneer En Mevrouw Keus,
551a8735498e0f0eb506b9f9,De Baarsjes - Oud-West,Cheap,Lebanese Restaurant,man'oushi,
593a37df3d479112ac047830,De Baarsjes - Oud-West,Cheap,Bakery,Bakker Noma,
5b687aa895a722002cf81b27,De Baarsjes - Oud-West,Moderate,Indian Restaurant,Ashoka,
4d04d71b54d0236a0f4ff1d5,De Baarsjes - Oud-West,Cheap,Bagel Shop,La Chesa Bagels,
4b10272ff964a5201e6a23e3,De Baarsjes - Oud-West,Moderate,Sushi Restaurant,Soytasty,
56223e8b498e8dfc37342794,De Baarsjes - Oud-West,Expensive,Tapas Restaurant,Jabugo Bar Iberico,
58efb28f1ffe975f4f6f6ddb,De Baarsjes - Oud-West,Cheap,Pizza Place,Mastino,
4a26ffd4f964a52024811fe3,De Baarsjes - Oud-West,Expensive,Tapas Restaurant,Narbonne,4
4a2707c2f964a520b88e1fe3,De Baarsjes - Oud-West,Moderate,South American Restaurant,Riaz,
57c70af0498e1bdb5cbe8988,De Baarsjes - Oud-West,Moderate,Restaurant,SNCKBR,
56c9ada3498e703301df1c35,De Baarsjes - Oud-West,Cheap,Breakfast Spot,Gallery 3,
4a2707d3f964a520f28e1fe3,De Baarsjes - Oud-West,Cheap,Mexican Restaurant,Taco Mundo,
4a7405daf964a520b4dd1fe3,De Baarsjes - Oud-West,Moderate,Bakery,Vlaamsch Broodhuys,
565ae670498e846de2527c9a,De Baarsjes - Oud-West,Cheap,Burger Joint,Thrill Grill,
55bba5a6498e97575d568f3c,De Baarsjes - Oud-West,Cheap,Salad Place,Salad & The City,
533fdccc498e444a26b62266,De Baarsjes - Oud-West,Cheap,Café,Café Belcampo,
4a270848f964a52027901fe3,De Baarsjes - Oud-West,Cheap,Pizza Place,Padrone Pizzeria,
531b29b4498eeca06db0b960,De Baarsjes - Oud-West,Cheap,Bakery,Broodbakker & Lunchroom Mensink,
58555c3dd8f3e92d76421508,De Baarsjes - Oud-West,Cheap,Burrito Place,Salsa Shop,2
5b2155021af852002c3bfda6,De Baarsjes - Oud-West,Moderate,Vegetarian / Vegan Restaurant,Soil,
4a27db22f964a5202b921fe3,De Baarsjes - Oud-West,Moderate,Indian Restaurant,Tandoori Express,
4bbd6fab4e069c7467d09ee3,De Baarsjes - Oud-West,Cheap,Bakery,Bakkerij Klopper en Stolk,
569fe142498ed07305ad75c6,De Baarsjes - Oud-West,Moderate,Italian Restaurant,Rosetta's Kitchen,
